timestamp,F3
499922,235.0203
499926,257.33
499930,286.9479
499934,240.0208
499938,334.2597
499942,270.408
499946,291.5637
499950,339.2601
499954,273.1006
499958,365.4163
499962,315.7966
499966,332.7211
499970,361.9544
499973,277.7164
499977,359.6465
499981,305.0264
499985,301.5646
499989,336.5676
499993,246.1752
499997,335.7983
500001,281.9475
500005,268.1001
500009,337.7215
500013,255.7914
500017,320.4124
500021,268.1001
500025,259.2532
500029,316.5659
500033,235.7896
500037,313.8733
500041,273.8699
500045,246.9445
500049,307.7189
500053,216.5572
500057,285.4093
500061,258.0993
500065,222.7116
500069,292.333
500073,201.9406
500077,270.0234
500081,246.1752
500085,205.787
500089,285.0247
500093,195.0169
500097,246.9445
500100,234.6357
500104,185.016
500108,273.4852
500112,199.248
500116,268.8694
500120,276.9471
500124,218.4805
500128,293.1023
500132,211.1721
500136,256.5607
500140,263.869
500144,202.7099
500148,278.4856
500152,173.4766
500156,186.17
500160,173.4766
500164,88.4692
500168,158.4753
500172,74.2372
500176,98.85471
500180,114.2407
500184,38.46487
500188,110.3942
500192,29.61795
500196,47.69644
500200,73.4679
500204,6.539028
500208,98.85471
500212,36.15698
500216,51.92757
500220,88.08455
500224,3.461838
500227,83.46877
500231,23.46357
500235,33.84908
500239,83.85341
500243,5.000433
500247,86.16131
500251,25.00216
500255,24.61752
500259,71.16001
500263,-15.0013
500267,70.39071
500271,16.92454
500275,-1.153946
500279,49.61968
500283,-48.08109
500287,23.46357
500291,-21.15568
500295,-28.84865
500299,40.77276
500303,-46.54249
500307,28.84865
500311,4.615784
500315,-16.92454
500319,47.31179
500323,-46.15784
500327,21.54033
500331,0.3846487
500335,-27.69471
500339,47.69644
500343,-37.69557
500347,38.46487
500351,28.07935
500354,-9.231568
500358,65.39028
500362,-7.692974
500366,52.69687
500370,41.92671
500374,0.3846487
500378,85.77666
500382,-3.461838
500386,49.23503
500390,46.54249
500394,-1.538595
500398,88.4692
500402,26.54076
500406,75.39114
500410,82.31482
500414,25.77146
500418,111.5481
500422,36.54163
500426,76.16044
500430,98.47006
500434,42.31136
500438,136.9349
500442,64.23633
500446,100.3933
500450,134.2424
500454,66.54422
500458,159.2446
500462,90.00779
500466,102.3166
500470,140.7814
500474,67.31352
500478,161.5524
500481,107.317
500485,133.0884
500489,176.9384
500493,92.70033
500497,177.323
500501,123.4722
500505,139.2428
500509,199.248
500513,114.6253
500517,206.5563
500521,157.3213
500525,142.32
500529,196.1708
500533,110.3942
500537,197.3248
500541,151.1669
500545,142.7047
500549,205.0178
500553,118.0871
500557,198.0941
500561,163.8603
500565,134.2424
500569,200.402
500573,120.0104
500577,188.0932
500581,158.0906
500585,136.9349
500589,219.2498
500593,132.3191
500597,202.3252
500601,180.0156
500605,147.7051
500608,232.7125
500612,146.9358
500616,211.9414
500620,210.4028
500624,165.7836
500628,232.3278
500632,138.8582
500636,189.2472
500640,187.3239
500644,140.0121
500648,233.0971
500652,151.5516
500656,198.4787
500660,203.4792
500664,141.9354
500668,221.5576
500672,153.0902
500676,195.0169
500680,209.6335
500684,147.7051
500688,237.7129
500692,164.245
500696,191.555
500700,215.0186
500704,141.1661
500708,230.0199
500712,158.4753
500716,183.0928
500720,215.4033
500724,140.3968
500728,214.2493
500732,146.9358
500735,161.9371
500739,199.248
500743,127.3187
500747,214.634
500751,149.2437
500755,156.552
500759,192.709
500763,101.9319
500767,184.6314
500771,126.5494
500775,128.088
500779,181.5542
500783,91.16174
500787,173.8612
500791,130.3959
500795,123.8569
500799,181.9388
500803,96.93147
500807,176.5537
500811,140.3968
500815,118.4718
500819,178.0923
500823,101.9319
500827,176.9384
500831,143.8586
500835,127.3187
500839,201.1713
500843,118.4718
500847,191.1704
500851,176.5537
500855,152.7055
500859,232.3278
500862,141.1661
500866,190.4011
500870,171.1687
500874,133.0884
500878,219.6344
500882,139.6275
500886,201.5559
500890,192.3243
500894,138.8582
500898,228.4813
500902,149.2437
500906,199.248
500910,193.8629
500914,143.474
500918,223.4809
500922,133.0884
500926,173.4766
500930,193.0936
500934,131.5499
500938,211.9414
500942,133.0884
500946,184.6314
500950,219.2498
500954,149.2437
500958,231.1739
500962,160.0139
500966,193.0936
500970,216.9419
500974,139.2428
500978,229.2506
500982,158.8599
500986,171.938
500989,202.7099
500993,128.4727
500997,226.1734
501001,161.5524
501005,162.3217
501009,202.7099
501013,122.7029
501017,210.4028
501021,159.6292
501025,163.4757
501029,220.019
501033,138.8582
501037,214.2493
501041,165.3989
501045,156.1674
501049,206.5563
501053,128.8573
501057,216.1726
501061,174.6305
501065,155.3981
501069,211.1721
501073,121.9336
501077,187.3239
501081,152.7055
501085,129.242
501089,190.4011
501093,92.31568
501097,155.7827
501101,124.6262
501105,99.23936
501109,171.938
501113,79.23763
501116,147.3204
501120,130.7806
501124,93.46963
501128,171.5533
501132,86.16131
501136,144.2433
501140,135.3963
501144,96.93147
501148,176.1691
501152,87.6999
501156,143.474
501160,141.9354
501164,94.23893
501168,185.4007
501172,107.7016
501176,154.2441
501180,150.3976
501184,85.00736
501188,171.1687
501192,86.9306
501196,137.3196
501200,151.5516
501204,73.85255
501208,163.4757
501212,83.46877
501216,124.2415
501220,156.9367
501224,91.16174
501228,185.7853
501232,122.3183
501236,146.1665
501240,169.2454
501243,97.70077
501247,188.4779
501251,111.5481
501255,120.0104
501259,158.4753
501263,85.39201
501267,167.7068
501271,105.0091
501275,118.4718
501279,164.6296
501283,76.92974
501287,159.2446
501291,111.1635
501295,116.9332
501299,179.2463
501303,90.00779
501306,170.3994
501310,136.1656
501314,121.9336
501318,178.8616
501322,90.00779
501326,163.091
501330,114.6253
501334,85.00736
501338,150.013
501342,62.31309
501346,132.3191
501350,102.7012
501354,72.31395
501358,137.7042
501362,42.31136
501366,113.856
501370,88.08455
501374,61.92844
501378,146.9358
501382,61.15914
501386,113.4714
501390,97.70077
501394,56.15871
501398,127.3187
501402,55.00476
501406,130.7806
501410,120.0104
501414,70.39071
501418,150.013
501422,60.0052
501426,109.6249
501430,114.6253
501433,60.77449
501437,149.2437
501441,69.62141
501445,110.0095
501449,132.3191
501453,80.00693
501457,161.1678
501461,88.08455
501465,133.0884
501469,158.0906
501473,101.9319
501477,195.0169
501481,117.3178
501485,135.0117
501489,153.0902
501493,86.9306
501497,183.4774
501501,115.3946
501505,132.7038
501509,159.6292
501513,85.77666
501517,181.1695
501521,118.0871
501525,136.5503
501529,173.0919
501533,85.00736
501537,165.0143
